"","domain","phylum","class","order","family","genus","species"
"ASV2653","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","unclassified_Xanthomonadaceae","unclassified_Xanthomonadaceae"
"ASV2654","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","unclassified_Sphingomonadaceae","unclassified_Sphingomonadaceae"
"ASV2655","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus","unclassified_Craurococcus-Caldovatus"
"ASV2656","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","unclassified_Carnobacteriaceae","unclassified_Carnobacteriaceae"
"ASV2657","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","unclassified_Corynebacteriales","unclassified_Corynebacteriales","unclassified_Corynebacteriales"
"ASV2658","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Advenella","unclassified_Advenella"
"ASV2659","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unclassified_Rhodobacteraceae","unclassified_Rhodobacteraceae"
"ASV2660","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","MN 122.2a","unclassified_MN 122.2a"
"ASV2661","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"ASV2662","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","D05-2","unclassified_D05-2","unclassified_D05-2"
"ASV2663","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales"
"ASV2664","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales"
"ASV2665","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","unclassified_Ruminococcaceae","unclassified_Ruminococcaceae"
"ASV2666","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"ASV2667","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Candidatus Soleaferrea","unclassified_Candidatus Soleaferrea"
"ASV2668","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","unclassified_Solirubrobacter"
"ASV2669","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales"
"ASV2670","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unclassified_Rubrobacter"
"ASV2671","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"ASV2672","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","PMMR1","unclassified_PMMR1"
"ASV2673","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","unclassified_Segetibacter"
"ASV2674","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae"
"ASV2675","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales"
"ASV2676","Bacteria","Firmicutes","Clostridia","unclassified_Clostridia","unclassified_Clostridia","unclassified_Clostridia","unclassified_Clostridia"
"ASV2677","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","unclassified_Rhizobiales","unclassified_Rhizobiales","unclassified_Rhizobiales"
"ASV2678","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Parviterribacter","unclassified_Parviterribacter"
"ASV2679","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","unclassified_Hymenobacter"
"ASV2680","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unclassified_Massilia"
"ASV2681","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus","unclassified_Lysinibacillus"
"ASV2682","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia","unclassified_Iamia"
"ASV2683","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytomonospora","unclassified_Phytomonospora"
"ASV2684","Bacteria","Bacteroidota","Bacteroidia","unclassified_Bacteroidia","unclassified_Bacteroidia","unclassified_Bacteroidia","unclassified_Bacteroidia"
"ASV2685","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","unclassified_Rhizobiaceae","unclassified_Rhizobiaceae"
"ASV2686","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family_4","Acidibacter","unclassified_Acidibacter"
"ASV2687","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","unclassified_Lachnospiraceae","unclassified_Lachnospiraceae"
"ASV2688","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unclassified_Rubrobacter"
"ASV2689","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unclassified_Gemmatimonadaceae","unclassified_Gemmatimonadaceae"
"ASV2690","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","Longimicrobium","unclassified_Longimicrobium"
"ASV2691","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Belnapia","unclassified_Belnapia"
"ASV2692","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales","unclassified_Bacteroidales"
"ASV2693","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","unclassified_Pajaroellobacter"
"ASV2694","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","unclassified_TRA3-20","unclassified_TRA3-20"
"ASV2695","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unclassified_Chitinophagaceae","unclassified_Chitinophagaceae"
"ASV2696","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","unclassified_CL500-29 marine group"
"ASV2697","Bacteria","Acidobacteriota","Blastocatellia","unclassified_Blastocatellia","unclassified_Blastocatellia","unclassified_Blastocatellia","unclassified_Blastocatellia"
"ASV2698","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unclassified_Comamonadaceae","unclassified_Comamonadaceae"
"ASV2699","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unclassified_Rubrobacter"
"ASV2700","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","unclassified_Beijerinckiaceae","unclassified_Beijerinckiaceae"
"ASV2701","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","unclassified_Turicibacter"
"ASV2702","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unclassified_Massilia"
"ASV2703","Bacteria","Bacteroidota","Bacteroidia","unclassified_Bacteroidia","unclassified_Bacteroidia","unclassified_Bacteroidia","unclassified_Bacteroidia"
"ASV2704","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","unclassified_Mitochondria","unclassified_Mitochondria"
"ASV2705","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas","unclassified_Tepidimonas"
"ASV2706","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"ASV2707","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","unclassified_Abditibacterium"
"ASV2708","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","unclassified_Mitochondria","unclassified_Mitochondria"
"ASV2709","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","unclassified_Pseudonocardia"
"ASV2710","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","unclassified_Turicibacter"
"ASV2711","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","unclassified_Nocardioidaceae","unclassified_Nocardioidaceae"
"ASV2712","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","unclassified_Nakamurella"
"ASV2713","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unclassified_Nocardioides"
"ASV2714","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unclassified_Pseudomonas"
"ASV2715","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","unclassified_Micrococcaceae","unclassified_Micrococcaceae"
"ASV2716","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","unclassified_Roseomonas"
"ASV2717","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","unclassified_Microbacteriaceae","unclassified_Microbacteriaceae"
"ASV2718","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","unclassified_Beijerinckiaceae","unclassified_Beijerinckiaceae"
"ASV2719","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Larkinella","unclassified_Larkinella"
"ASV2720","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified_Oxalobacteraceae","unclassified_Oxalobacteraceae"
"ASV2721",NA,NA,NA,NA,NA,NA,NA
"ASV2722","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unclassified_JG30-KF-CM45","unclassified_JG30-KF-CM45"
"ASV2723","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unclassified_Nocardioides"
"ASV2724","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unclassified_Rubrobacter"
"ASV2725","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unclassified_Caulobacteraceae","unclassified_Caulobacteraceae"
"ASV2726","Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia","unclassified_Kineosporia"
"ASV2727","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","unclassified_Beijerinckiaceae","unclassified_Beijerinckiaceae"
"ASV2728","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus","unclassified_Craurococcus-Caldovatus"
"ASV2729","Bacteria","Firmicutes","Bacilli","unclassified_Bacilli","unclassified_Bacilli","unclassified_Bacilli","unclassified_Bacilli"
"ASV2730","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unclassified_BIrii41","unclassified_BIrii41"
"ASV2731","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Larkinella","unclassified_Larkinella"
"ASV2732","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","unclassified_Rhizobiaceae","unclassified_Rhizobiaceae"
"ASV2733","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","unclassified_Nitrospira"
"ASV2734","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unclassified_Flavobacterium"
"ASV2735","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","unclassified_Longimicrobiaceae","unclassified_Longimicrobiaceae"
"ASV2736","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","unclassified_Enterobacteriaceae","unclassified_Enterobacteriaceae"
"ASV2737","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","unclassified_Steroidobacter"
"ASV2738","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","unclassified_Flavobacteriaceae","unclassified_Flavobacteriaceae"
"ASV2739","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unclassified_Massilia"
"ASV2740","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","D05-2","unclassified_D05-2","unclassified_D05-2"
"ASV2741","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","unclassified_Intrasporangiaceae","unclassified_Intrasporangiaceae"
"ASV2742","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidiphilium","unclassified_Acidiphilium"
"ASV2743","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","unclassified_Microbacteriaceae","unclassified_Microbacteriaceae"
"ASV2744","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","unclassified_Noviherbaspirillum"
"ASV2745","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified_Alphaproteobacteria","unclassified_Alphaproteobacteria","unclassified_Alphaproteobacteria","unclassified_Alphaproteobacteria"
"ASV2746","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola","unclassified_Psychroglaciecola"
"ASV2747","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","unclassified_Roseisolibacter"
"ASV2748","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified_Alphaproteobacteria","unclassified_Alphaproteobacteria","unclassified_Alphaproteobacteria","unclassified_Alphaproteobacteria"
"ASV2749","Bacteria","Gemmatimonadota","unclassified_Gemmatimonadota","unclassified_Gemmatimonadota","unclassified_Gemmatimonadota","unclassified_Gemmatimonadota","unclassified_Gemmatimonadota"
"ASV2750","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","unclassified_Hymenobacter"
"ASV2751","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus","unclassified_Craurococcus-Caldovatus"
"ASV2752","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","unclassified_Rhizobiaceae","unclassified_Rhizobiaceae"
"ASV2753","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","unclassified_Acetobacteraceae","unclassified_Acetobacteraceae"
"ASV2754","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","unclassified_Rhizobiales","unclassified_Rhizobiales","unclassified_Rhizobiales"
"ASV2755","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","unclassified_Roseomonas"
"ASV2756","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","unclassified_Beijerinckiaceae","unclassified_Beijerinckiaceae"
"ASV2757","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Naasia","unclassified_Naasia"
"ASV2758","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","unclassified_Roseisolibacter"
"ASV2759","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unclassified_Massilia"
"ASV2760","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","unclassified_Rubellimicrobium"
"ASV2761","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","unclassified_Edaphobaculum"
"ASV2762","Bacteria","Myxococcota","Polyangia","unclassified_Polyangia","unclassified_Polyangia","unclassified_Polyangia","unclassified_Polyangia"
"ASV2763","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unclassified_Chitinophagaceae","unclassified_Chitinophagaceae"
"ASV2764","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","unclassified_Abditibacterium"
"ASV2765","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","unclassified_Rhizobacter"
"ASV2766","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unclassified_Comamonadaceae","unclassified_Comamonadaceae"
"ASV2767","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","unclassified_Sphingomonadaceae","unclassified_Sphingomonadaceae"
"ASV2768","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"ASV2769","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","unclassified_Abditibacterium"
"ASV2770","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unclassified_Comamonadaceae","unclassified_Comamonadaceae"
"ASV2771","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","unclassified_0319-6G20","unclassified_0319-6G20","unclassified_0319-6G20"
"ASV2772","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","unclassified_Brevundimonas"
"ASV2773","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unclassified_Nocardioides"
"ASV2774","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga","unclassified_Pigmentiphaga"
"ASV2775","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","unclassified_Chitinophaga"
